 38.8, 4340331.349, -115843.949, 4656458.493
 38.9, 4340332.055, -115843.425, 4656457.853
 39.0, 4340332.748, -115842.911, 4656457.224
 39.1, 4340333.428, -115842.406, 4656456.607
 39.2, 4340334.095, -115841.910, 4656456.001
 39.3, 4340334.750, -115841.424, 4656455.407
 39.4, 4340335.392, -115840.947, 4656454.824
 39.5, 4340336.021, -115840.480, 4656454.253
 39.6, 4340336.638, -115840.022, 4656453.694
 39.7, 4340337.241, -115839.574, 4656453.146
 39.8, 4340337.832, -115839.135, 4656452.609
 39.9, 4340338.411, -115838.705, 4656452.085
 40.0, 4340338.976, -115838.285, 4656451.571
 40.1, 4340339.529, -115837.875, 4656451.070
 40.2, 4340340.069, -115837.474, 4656450.579
 40.3, 4340340.597, -115837.082, 4656450.101
 40.4, 4340341.111, -115836.700, 4656449.634
 40.5, 4340341.613, -115836.327, 4656449.178
 40.6, 4340342.103, -115835.964, 4656448.734
 40.7, 4340342.579, -115835.610, 4656448.302
 40.8, 4340343.043, -115835.266, 4656447.881
 40.9, 4340343.494, -115834.931, 4656447.472
 41.0, 4340343.932, -115834.605, 4656447.074
 41.1, 4340344.358, -115834.289, 4656446.688
 41.2, 4340344.771, -115833.982, 4656446.313
 41.3, 4340345.171, -115833.685, 4656445.950
 41.4, 4340345.558, -115833.398, 4656445.598
 41.5, 4340345.933, -115833.119, 4656445.258
 41.6, 4340346.295, -115832.851, 4656444.930
 41.7, 4340346.644, -115832.591, 4656444.613
 41.8, 4340346.981, -115832.341, 4656444.307
 41.9, 4340347.304, -115832.101, 4656444.014
 42.0, 4340347.615, -115831.870, 4656443.731
 42.1, 4340347.914, -115831.648, 4656443.460
 42.2, 4340348.199, -115831.436, 4656443.201
 42.3, 4340348.472, -115831.234, 4656442.954
 42.4, 4340348.732, -115831.041, 4656442.718
 42.5, 4340348.980, -115830.857, 4656442.493
 42.6, 4340349.214, -115830.683, 4656442.280
 42.7, 4340349.436, -115830.518, 4656442.079
 42.8, 4340349.646, -115830.362, 4656441.889
 42.9, 4340349.842, -115830.216, 4656441.710
 43.0, 4340350.026, -115830.080, 4656441.544
 43.1, 4340350.197, -115829.953, 4656441.388
 43.2, 4340350.355, -115829.835, 4656441.245
 43.3, 4340350.501, -115829.727, 4656441.113
 43.4, 4340350.634, -115829.629, 4656440.992
 43.5, 4340350.754, -115829.539, 4656440.883
 43.6, 4340350.861, -115829.460, 4656440.785
 43.7, 4340350.956, -115829.389, 4656440.700
 43.8, 4340351.038, -115829.328, 4656440.625
 43.9, 4340351.107, -115829.277, 4656440.562
 44.0, 4340351.164, -115829.235, 4656440.511
 44.1, 4340351.208, -115829.202, 4656440.471
 44.2, 4340351.239, -115829.179, 4656440.443
 44.3, 4340351.258, -115829.165, 4656440.426
 44.4, 4340351.267, -115829.158, 4656440.417
 44.5, 4340351.271, -115829.156, 4656440.414
